Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
5828170,66,17,single,rented,no,14,14,0
8382824,48,8,single,rented,no,8,10,0
5074140,61,18,single,rented,no,14,12,0
8011600,66,7,single,rented,no,6,12,0
5003285,54,9,single,owned,no,9,11,0
3898559,75,15,single,rented,no,5,13,0
3969409,68,20,single,rented,yes,3,11,0
7110801,21,20,single,rented,yes,9,11,0
3616979,40,17,single,rented,no,9,11,0
8440968,22,12,single,rented,no,5,12,0
9709186,50,20,single,rented,no,9,11,0
5204762,74,16,single,rented,no,6,11,0
2967995,21,11,single,rented,yes,11,11,0
1606109,42,3,single,rented,no,3,13,0
3846207,33,0,single,rented,yes,0,12,0
8111049,71,2,single,owned,no,2,14,0
8619794,58,2,single,rented,no,2,12,0
8529345,44,2,single,rented,no,2,10,0
1886741,37,11,single,rented,no,11,14,0
4120478,68,4,single,rented,no,4,14,0
7966142,41,2,single,norent_noown,no,2,13,0
5497030,35,19,single,owned,no,11,10,0
4214367,63,19,single,rented,yes,14,11,0
9569607,51,13,single,rented,no,12,13,0
4811867,41,18,married,rented,no,10,10,0
4598010,55,9,single,rented,no,3,12,0
9981206,61,18,single,rented,no,12,10,0
1110768,34,3,single,rented,no,3,11,0
1548035,39,14,single,rented,yes,4,13,0
5554078,70,1,single,rented,no,1,11,0
4850136,35,17,single,rented,yes,7,14,0
9514759,34,15,single,owned,yes,4,12,0
8733563,76,17,single,rented,no,12,14,0
1350358,39,11,single,rented,no,11,14,0
3479282,31,14,single,owned,no,12,12,0
3317412,55,13,single,rented,yes,13,14,0
9310823,78,4,married,rented,no,3,12,0
4220551,79,1,single,rented,no,1,14,0
961937,57,13,single,rented,no,5,10,0
6084338,22,10,single,rented,no,10,12,0
2464043,70,9,single,rented,yes,9,10,0
3227716,71,10,single,rented,yes,10,13,0
7947428,33,17,single,rented,no,7,13,0
3301023,33,16,married,rented,no,4,11,0
9145505,43,2,single,rented,no,2,12,0
9017624,70,19,single,norent_noown,no,6,14,0
374089,23,19,single,rented,no,9,10,0
4001896,70,1,single,rented,no,1,14,0
4382706,38,11,single,rented,yes,10,12,0
6517120,34,12,single,rented,no,4,14,0
6168755,78,19,single,owned,no,11,10,0
5827981,34,1,single,rented,no,1,12,0
2679981,29,12,single,rented,no,12,11,0
4539857,43,4,single,rented,no,4,14,0
5456157,31,14,single,rented,no,9,14,0
7396856,76,3,single,rented,yes,3,10,0
2620497,39,6,married,norent_noown,no,4,12,0
2800646,40,12,single,rented,yes,3,11,0
7457920,40,2,single,owned,no,2,13,0
6035175,63,10,single,owned,yes,8,13,0
6755991,65,0,single,rented,no,0,12,0
6428225,28,20,single,rented,no,7,14,0
4547766,55,2,single,rented,yes,2,10,0
7351555,58,16,single,rented,yes,8,11,0
2939017,21,4,single,rented,no,4,12,0
6475776,35,4,single,norent_noown,no,4,11,0
2576636,75,17,single,norent_noown,yes,11,14,0
1920309,60,14,single,rented,no,4,13,0
4251239,79,2,single,rented,no,2,14,0
3070513,33,7,single,rented,no,7,13,0
8644057,70,6,single,rented,no,5,10,0
6597082,50,10,single,rented,yes,3,11,0
6045469,63,7,single,rented,no,7,10,0
3416887,76,11,single,rented,no,3,12,0
9128273,76,7,single,rented,no,4,11,0
6314607,50,9,single,rented,no,9,13,0
6370366,59,2,single,rented,yes,2,13,0
2353606,44,19,single,rented,no,4,11,0
6493154,31,14,single,rented,no,7,12,0
2640560,23,16,single,rented,no,8,11,0
1927409,73,15,married,rented,no,4,12,0
3753824,28,7,single,rented,no,7,11,0
265958,21,2,married,rented,no,2,13,0
5216436,41,4,single,rented,no,4,12,0
7350053,75,12,single,rented,no,11,11,0
946712,56,6,single,rented,no,5,11,0
3610058,56,20,single,rented,yes,3,12,0
6837661,34,16,single,rented,no,12,13,0
5097581,45,14,single,rented,no,10,11,0
5185337,50,2,married,rented,no,2,14,0
1090926,61,6,single,rented,yes,4,14,0
2602671,59,2,single,rented,yes,2,11,0
9055988,27,6,single,rented,no,3,10,0
4055817,39,14,single,rented,no,4,14,0
5489333,45,14,single,rented,no,12,14,0
2229190,21,11,single,rented,no,9,11,0
3679248,74,6,single,rented,no,6,11,0
2428348,34,8,single,rented,no,6,13,0
1864741,63,15,single,rented,yes,9,12,0
5726991,78,8,single,rented,no,8,10,0
1830351,29,1,single,rented,yes,1,12,0
7974415,42,5,single,norent_noown,no,5,13,0
132850,72,0,single,norent_noown,no,0,11,0
5497197,76,16,single,rented,yes,13,12,0
3780397,28,18,single,rented,yes,8,12,0
8022038,33,9,single,rented,no,9,13,0
8442438,23,17,single,norent_noown,no,3,14,0
2936137,25,13,single,rented,no,13,11,0
8546539,39,2,single,rented,yes,2,10,0
7577101,38,12,single,rented,no,10,13,0
9098609,36,2,single,rented,no,2,11,0
3693362,57,15,single,rented,no,11,10,0
4913009,65,20,single,rented,yes,4,12,0
4767051,62,14,single,rented,yes,13,11,0
9799212,61,20,single,rented,no,5,10,0
2715204,62,18,single,rented,yes,9,12,0
7298829,59,16,single,rented,no,3,13,0
294302,67,7,single,rented,no,7,14,0
7234302,31,1,single,rented,no,1,11,0
2162888,22,2,single,rented,no,2,10,0
8683788,21,16,single,rented,yes,10,11,0
1489858,24,16,single,owned,yes,11,14,0
3560975,27,12,single,rented,no,7,13,0
7816158,44,8,single,rented,no,8,13,0
139518,22,14,married,rented,no,14,14,0
790606,32,8,single,norent_noown,yes,8,12,0
3740856,34,18,single,rented,no,8,14,0
8354402,60,4,single,rented,no,4,12,0
5158722,69,3,single,rented,no,3,14,0
7857820,66,6,single,rented,yes,6,13,0
2940001,49,7,single,rented,no,5,12,0
4294874,69,1,single,rented,no,1,12,0
3942882,77,18,single,rented,no,4,10,0
9731079,70,1,married,rented,no,1,13,0
8148691,29,19,single,rented,no,11,12,0
1864930,54,2,single,norent_noown,yes,2,10,0
2777062,23,18,single,rented,no,6,12,0
3290571,50,11,single,rented,no,5,11,0
8780860,49,18,single,rented,no,8,14,0
1044096,72,3,single,rented,no,3,10,0
7537350,52,12,single,rented,yes,11,13,0
4346432,32,17,single,rented,no,11,14,0
3440491,67,3,single,rented,no,3,12,0
6914829,70,15,single,rented,yes,13,13,0
7134812,72,16,single,rented,no,4,14,0
3755504,59,14,single,norent_noown,no,8,12,0
4359506,75,4,single,norent_noown,no,4,11,0
7369452,45,5,single,rented,no,5,10,0
8103399,69,20,single,rented,no,13,10,0
7829826,58,6,single,rented,yes,6,11,0
6584784,64,1,single,rented,no,1,13,0
5572364,63,17,single,rented,no,8,14,0
2829317,46,13,single,rented,no,7,11,0
7072319,70,3,single,rented,no,3,11,0
7539777,57,4,single,rented,no,4,14,0
9402303,72,9,single,rented,no,5,10,0
5505572,45,1,married,rented,yes,1,12,0
8553248,74,0,married,rented,yes,0,14,0
1827312,59,7,married,rented,no,7,12,0
4638141,59,18,married,rented,no,3,12,0
6685208,76,17,single,rented,no,14,13,0
267827,28,10,single,rented,yes,3,10,0
6911248,32,19,single,rented,no,11,14,0
9775375,42,14,single,rented,no,11,14,0
4188349,50,4,single,rented,yes,4,10,0
2319807,79,20,single,rented,no,9,10,0
7395380,40,4,single,rented,no,4,14,0
6466004,66,16,single,rented,yes,11,13,0
6997215,39,9,single,owned,no,4,14,0
8652362,57,3,single,rented,no,3,14,0
9593439,29,4,single,rented,no,4,12,0
4627367,48,11,single,rented,no,8,11,0
9246446,75,12,single,rented,no,12,12,0
5787175,22,2,single,rented,no,2,14,0
469529,49,7,single,rented,no,7,12,0
5025618,35,7,single,rented,no,7,12,0
1238515,66,4,single,rented,yes,4,13,0
2829146,63,7,single,rented,yes,4,14,0
1765694,30,5,single,rented,no,5,14,0
3846302,66,14,single,rented,yes,6,11,0
4461655,35,9,single,rented,yes,9,14,0
7332190,34,18,single,rented,yes,10,13,0
8256546,65,19,single,rented,no,11,12,0
3081814,32,12,single,owned,no,3,13,0
4641763,48,8,single,rented,yes,8,11,0
8924886,63,14,single,rented,no,13,12,0
9849636,38,20,single,rented,yes,13,11,0
8354694,78,0,single,rented,no,0,10,0
8744413,27,12,single,rented,no,12,13,0
1572647,34,9,single,norent_noown,yes,9,10,0
7564019,38,19,single,rented,yes,13,14,0
5465826,73,18,single,rented,no,3,12,0
88025,69,13,single,rented,no,7,12,0
9159100,49,12,single,rented,no,12,12,0
5124001,78,12,single,rented,no,12,10,0
8344782,77,16,single,rented,no,12,10,0
5992148,65,16,single,rented,no,8,11,0
5546336,35,11,single,rented,no,11,13,0
9282657,57,17,single,rented,no,3,14,0
5512716,43,15,single,rented,yes,7,13,0
7007572,24,2,single,rented,no,2,13,0
6650638,47,19,single,rented,yes,12,13,0
5641705,23,6,single,rented,no,6,11,0
2051095,32,17,single,rented,no,6,12,0
6503458,55,17,single,rented,no,9,13,0
1204524,43,15,single,rented,no,7,14,0
4209616,55,8,single,rented,no,6,11,0
1591827,21,13,single,norent_noown,no,4,12,0
7681002,25,4,single,rented,no,4,13,0
8940384,33,10,single,rented,no,6,12,0
9390257,55,4,single,rented,yes,4,10,0
3771768,38,13,single,rented,no,9,13,0
6101291,45,0,single,rented,no,0,13,0
6255658,63,9,single,rented,no,5,11,0
5176469,45,2,single,rented,yes,2,12,0
7164170,49,19,single,rented,no,3,11,0
9620139,48,15,married,norent_noown,yes,14,13,0
8425571,73,15,single,rented,no,8,14,0
2478951,41,3,single,rented,no,3,13,0
1391994,62,16,single,rented,yes,6,13,0
1294181,42,17,single,rented,no,4,10,0
1853650,56,15,single,rented,no,6,10,0
5823961,75,8,single,rented,no,7,12,0
3267322,37,9,single,rented,yes,9,10,0
5728370,71,9,single,rented,no,3,11,0
5032273,53,2,single,rented,no,2,12,0
3741822,37,14,single,rented,no,12,14,0
169643,64,6,single,rented,no,4,11,0
7065695,72,6,single,rented,no,6,12,0
2521525,49,20,single,rented,no,8,10,0
3915449,62,18,single,rented,no,3,12,0
7649589,51,7,single,rented,no,7,12,0
6319064,60,13,single,rented,yes,11,12,0
7984225,26,9,single,rented,no,9,13,0
2089254,68,20,single,rented,yes,3,12,0
3935358,54,15,single,norent_noown,yes,5,10,0
9737452,41,1,married,rented,no,1,12,0
6881168,36,2,single,rented,no,2,12,0
6088053,50,9,single,rented,no,6,12,0
6720927,64,17,single,rented,no,5,12,0
7848654,55,9,single,rented,no,9,13,0
6066397,48,13,married,rented,no,13,12,0
4925213,59,10,single,norent_noown,yes,6,10,0
6055718,30,4,single,rented,no,4,10,0
8841707,53,13,single,rented,no,3,12,0
3255445,39,1,single,rented,yes,1,11,0
2846676,23,12,married,rented,no,12,13,0
3071743,59,16,single,norent_noown,yes,10,14,0
7535330,27,17,single,rented,yes,5,10,0
4329352,26,3,single,rented,no,3,12,0
1509721,66,8,single,rented,no,4,12,0
4325297,26,19,single,rented,no,11,10,0
3001278,21,10,single,rented,no,10,12,0
7021987,41,13,single,rented,yes,8,12,0
3362435,38,16,single,rented,yes,3,13,0
6735205,26,17,married,rented,no,5,13,0
6626762,24,2,single,rented,no,2,10,0
9669201,59,2,single,rented,no,2,14,0
3972267,27,10,married,rented,no,7,11,0
9309815,79,5,single,rented,no,4,12,0
2071504,31,5,single,rented,no,5,10,0
9851400,32,5,single,rented,yes,4,13,0
7159687,38,5,single,rented,no,3,11,0
3376799,24,6,single,rented,no,6,13,0
4390992,66,9,single,rented,no,9,14,0
1549898,40,3,married,norent_noown,yes,3,11,0
9641617,61,6,single,rented,no,6,10,0
8406226,62,19,married,rented,no,7,13,0
6655846,66,11,single,rented,yes,11,14,0
728115,49,7,single,rented,no,7,11,0
428454,53,18,single,rented,no,9,13,0
1716587,37,0,single,rented,no,0,11,0
6614108,41,4,single,owned,yes,4,14,0
983168,69,15,single,rented,yes,8,11,0
5016115,74,20,single,rented,no,3,13,0
3775596,73,1,single,rented,no,1,10,0
1255635,68,10,single,rented,no,10,14,0
5992073,22,14,single,rented,no,6,10,0
7549491,31,17,single,rented,no,4,14,0
447434,23,11,single,rented,no,11,12,0
6004185,36,1,single,rented,yes,1,13,0
2770155,64,9,single,rented,yes,9,10,0
9045432,49,3,single,rented,no,3,10,0
1327599,25,7,single,rented,no,6,14,0
1315700,53,4,single,rented,no,4,14,0
5734501,38,14,single,rented,no,8,12,0
3556780,53,7,single,rented,yes,7,11,0
5161711,52,0,married,rented,no,0,12,0
817450,32,15,married,rented,no,4,12,0
3331559,61,5,single,rented,no,5,12,0
6552503,21,15,married,rented,yes,3,11,0
7968822,24,13,single,rented,no,3,13,0
8456007,68,17,single,rented,no,14,11,0
3459394,53,8,single,rented,yes,5,12,0
3913626,44,13,single,rented,yes,4,10,0
7452181,44,20,single,rented,yes,13,14,0
8171627,67,15,single,rented,no,9,12,0
1415262,67,1,single,rented,no,1,11,0
1737580,39,0,married,rented,no,0,13,0
3295759,41,16,single,rented,no,9,11,0
1886371,68,15,single,rented,yes,7,10,0
874408,47,18,single,rented,no,3,11,0
5545675,44,9,single,rented,no,6,12,0
6196316,32,7,single,rented,no,7,12,0
368919,58,1,single,rented,no,1,14,0
6693633,34,0,single,rented,no,0,12,0
8475172,57,12,married,rented,yes,3,11,0
1199413,63,0,single,owned,no,0,14,0
9904602,51,14,single,rented,no,6,11,0
3068887,35,8,single,rented,no,7,10,0
1025043,75,5,single,rented,no,5,10,0
2518343,53,19,married,rented,yes,13,12,0
5136629,76,6,married,rented,no,6,13,0
5850440,68,20,married,rented,no,11,12,0
2987685,59,6,single,rented,yes,6,10,0
4032380,50,6,single,rented,no,6,13,0
6015769,32,12,single,rented,no,7,14,0
4492240,69,16,single,rented,yes,8,13,0
6094306,37,7,single,rented,no,7,12,0
3495631,56,18,single,rented,no,3,13,0
2603139,33,3,married,rented,no,3,11,0
6681037,56,15,single,rented,no,13,12,0
6360531,50,14,single,rented,yes,8,13,0
8625543,66,12,single,rented,yes,10,13,0
656817,73,1,single,rented,no,1,12,0
4804143,24,16,single,rented,yes,8,11,0
4910728,44,3,married,rented,no,3,12,0
1387379,60,8,single,rented,no,3,12,0
5951973,41,9,single,rented,no,9,11,0
6676324,48,6,single,owned,yes,6,10,0
9349211,56,10,single,norent_noown,no,4,13,0
2819566,63,8,single,norent_noown,no,5,13,0
6591039,72,15,single,rented,yes,3,14,0
5194149,49,17,single,rented,no,6,12,0
1906089,27,14,single,rented,no,5,13,0
1232691,43,9,single,rented,yes,9,11,0
7539704,76,9,single,rented,no,5,12,0
8201240,37,1,single,rented,no,1,13,0
8001567,35,1,single,rented,no,1,12,0
9774160,24,9,single,rented,yes,9,12,0
2036827,49,11,single,rented,no,10,13,0
4375780,66,3,single,owned,no,3,10,0
6103090,62,2,single,rented,yes,2,13,0
4849926,57,2,single,owned,yes,2,11,0
8486446,37,13,single,rented,no,11,12,0
2731553,56,14,married,owned,no,3,12,0
6438478,64,6,single,rented,yes,6,10,0
1779655,74,8,single,rented,no,7,12,0
861365,43,10,single,rented,yes,10,11,0
1929905,56,17,single,rented,no,14,14,0
6669730,72,4,single,rented,no,3,12,0
2726309,21,13,single,rented,yes,10,11,0
9811019,39,13,single,rented,no,9,11,0
2460009,62,9,single,rented,no,6,13,0
900174,61,17,single,rented,no,13,14,0
2039792,32,10,single,rented,no,10,11,0
5069758,50,19,single,rented,yes,13,11,0
757592,23,5,married,rented,no,3,10,0
9531730,62,18,single,rented,no,14,12,0
3619689,41,7,single,rented,yes,7,10,0
4607910,66,7,single,rented,yes,7,14,0
9426676,41,6,single,rented,no,6,14,0
340310,70,7,single,rented,yes,7,13,0
3438381,46,6,single,rented,no,6,12,0
4205428,49,11,single,rented,yes,10,13,0
5633121,47,11,single,rented,no,4,14,0
1441243,55,6,single,rented,yes,6,10,0
3375231,62,9,single,rented,no,9,11,0
9299586,43,5,single,rented,yes,3,13,0
5132495,22,13,single,rented,no,6,10,0
1933767,44,15,single,rented,yes,14,10,0
2936423,69,11,married,rented,yes,6,13,0
2613761,57,3,single,owned,no,3,14,0
1230362,67,7,single,rented,no,7,10,0
8136627,25,19,single,rented,no,8,14,0
4643972,36,9,single,rented,no,3,13,0
8187477,50,20,single,rented,no,7,14,0
7773112,25,2,single,rented,yes,2,11,0
2507092,54,17,single,rented,yes,7,11,0
5435687,62,20,single,rented,no,7,10,0
1696344,31,18,single,rented,no,13,10,0
4503934,57,17,single,rented,no,5,14,0
7268002,62,15,single,rented,yes,13,14,0
8840108,49,10,married,rented,no,6,13,0
5358407,22,3,single,rented,no,3,10,0
3367858,41,5,single,rented,no,5,11,0
2117452,33,20,single,rented,yes,3,12,0
6927783,30,3,single,rented,no,3,12,0
6447929,53,14,single,rented,yes,8,12,0
9222946,69,19,single,rented,no,3,12,0
296613,23,3,single,rented,yes,3,13,0
9760650,79,16,married,rented,yes,4,12,0
8755619,42,20,single,rented,no,9,12,0
2531017,43,16,single,rented,no,13,13,0
9021260,30,17,single,rented,no,12,13,0
282422,28,16,married,rented,yes,6,13,0
7083559,52,10,single,rented,no,5,13,0
9711256,61,7,single,rented,no,7,14,0
8105757,41,5,single,rented,no,4,11,0
4488415,33,15,single,rented,no,7,11,0
4942553,33,1,single,rented,no,1,11,0
204283,53,20,single,owned,no,4,11,0
6581560,50,13,single,rented,no,7,12,0
3589702,68,15,single,rented,no,5,13,0
8176357,45,4,single,rented,no,4,13,0
2917765,47,9,single,rented,no,9,14,0
512579,48,7,single,rented,yes,7,11,0
3659209,53,5,single,rented,yes,5,12,0
4212878,28,10,single,rented,yes,7,14,0
3423010,74,3,single,rented,yes,3,10,0
1138928,46,0,single,rented,no,0,13,0
5821445,49,15,single,rented,no,13,12,0
78418,35,18,single,rented,no,12,12,0
6813139,78,3,single,rented,no,3,12,0
3218946,25,0,single,rented,no,0,11,0
8986859,56,3,single,owned,yes,3,14,0
9151808,34,4,single,rented,no,4,11,0
9886335,57,15,single,rented,no,12,11,0
7773050,59,19,single,rented,no,3,12,0
3796471,29,1,single,rented,no,1,10,0
9514006,75,9,married,rented,no,9,11,0
7164498,70,18,single,rented,no,10,14,0
5764547,21,8,single,rented,no,7,10,0
1893263,61,12,single,rented,no,7,10,0
4884889,28,13,single,rented,no,10,12,0
3466926,54,18,married,norent_noown,no,7,12,0
9500698,27,8,single,rented,no,8,14,0
7359576,75,17,single,owned,no,14,14,0
7301638,75,17,single,rented,no,14,11,0
345702,64,0,single,rented,no,0,11,0
336776,27,17,single,owned,no,8,10,0
2188913,66,19,single,rented,no,3,12,0
8695578,50,16,single,rented,no,7,11,0
8494011,72,20,single,rented,no,11,11,0
9035347,60,3,single,rented,yes,3,13,0
9820355,62,8,single,rented,no,8,10,0
5775285,57,6,single,rented,no,6,10,0
9287791,79,4,single,rented,yes,4,12,0
1359452,59,5,married,rented,no,5,14,0
3931749,64,5,single,rented,no,5,13,0
8371074,78,11,single,norent_noown,yes,5,13,0
990424,30,18,single,rented,no,13,10,0
2391564,46,15,single,rented,yes,5,11,0
3323452,76,18,single,rented,yes,14,13,0
8763038,72,13,single,rented,no,13,12,0
4710960,59,10,single,rented,no,10,13,0
3974596,45,2,single,rented,no,2,13,0
2296270,52,14,single,rented,yes,6,13,0
3946313,45,9,single,rented,yes,9,11,0
5453088,34,20,single,norent_noown,yes,9,10,0
9360376,39,4,single,rented,yes,4,14,0
5854256,70,2,single,rented,no,2,11,0
2773533,26,6,single,rented,no,3,12,0
6427114,71,12,single,rented,no,4,10,0
1631681,77,8,single,rented,no,8,11,0
3659030,24,2,single,rented,yes,2,13,0
9738992,35,17,single,rented,yes,13,12,0
9777298,43,20,single,rented,no,14,13,0
8369027,47,6,single,rented,yes,6,11,0
8182419,22,6,single,rented,no,6,11,0
9783770,68,4,single,rented,no,4,10,0
499939,25,17,married,rented,yes,9,14,0
6965955,68,7,single,rented,no,7,12,0
3443194,57,4,single,rented,yes,4,11,0
3804173,21,18,married,rented,yes,8,14,0
204151,66,0,single,rented,no,0,13,0
8397564,71,0,single,rented,no,0,12,0
2436293,58,5,single,rented,no,5,14,0
2745019,58,16,single,owned,no,6,14,0
3663764,40,0,single,rented,no,0,10,0
6979242,33,2,single,rented,no,2,11,0
5360213,64,12,single,rented,yes,4,14,0
3716674,47,14,single,rented,no,8,13,0
5879597,46,17,single,rented,no,9,11,0
1380103,33,1,single,rented,yes,1,10,0
752748,73,8,married,rented,no,8,13,0
9162675,61,0,single,rented,no,0,11,0
6840553,21,4,single,rented,no,4,14,0
1708734,69,11,married,rented,yes,11,11,0
7793212,27,19,single,rented,no,13,11,0
5687470,29,13,married,rented,yes,13,14,0
93648,34,3,single,rented,no,3,12,0
6368227,34,20,single,rented,no,4,14,0
9780861,60,14,single,rented,no,8,14,0
5831049,36,1,single,rented,no,1,13,0
5353470,75,13,single,rented,yes,5,12,0
5301870,50,9,single,rented,no,4,11,0
6231397,62,10,single,rented,no,4,14,0
4038319,78,13,single,rented,no,4,13,0
7068566,49,9,single,rented,no,9,11,0
954408,28,8,single,rented,yes,8,13,0
5143268,53,4,single,rented,no,4,11,0
1265890,57,0,single,rented,no,0,14,0
