Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
14896,9603796,26,6,single,norent_noown,yes,Technician,Munger,Bihar,6,12,0
14897,5857664,27,18,single,rented,yes,Technician,Nadiad,Gujarat,5,11,0
14898,4314402,25,12,single,rented,no,Civil_engineer,Guntakal,Andhra_Pradesh,11,12,0
14899,1029026,21,9,single,rented,yes,Librarian,Morbi,Gujarat,9,13,0
14900,3536244,33,3,single,rented,no,Architect,Shivpuri,Madhya_Pradesh,3,10,0
14901,6516647,57,5,single,rented,yes,Psychologist,Tirunelveli,Tamil_Nadu,5,12,0
14902,6432491,45,5,single,rented,yes,Petroleum_Engineer,Sangli-Miraj_&_Kupwad,Maharashtra,5,14,0
14903,5829652,25,7,single,owned,no,Biomedical_Engineer,Chandigarh_city,Chandigarh,7,11,0
14904,1309803,55,9,single,rented,no,Artist,Shahjahanpur,Uttar_Pradesh,9,12,0
14905,8253120,38,17,single,rented,yes,Hotel_Manager,Dehri[30],Bihar,8,10,0
14906,4409735,54,2,single,rented,no,Fashion_Designer,Mirzapur,Uttar_Pradesh,2,10,1
14907,2113243,63,8,single,rented,no,Geologist,Gandhinagar,Gujarat,7,10,0
14908,912811,32,13,single,rented,no,Comedian,Tenali,Andhra_Pradesh,4,10,0
14909,8257194,48,8,single,rented,no,Official,Panipat,Haryana,8,10,0
14910,8521702,40,15,single,rented,yes,Software_Developer,Dharmavaram,Andhra_Pradesh,10,10,0
14911,6789928,45,3,married,rented,no,Hotel_Manager,Unnao,Uttar_Pradesh,3,13,0
14912,4786725,24,11,single,rented,no,Lawyer,Jaunpur,Uttar_Pradesh,7,11,0
14913,1771195,31,14,single,rented,no,Architect,Ulhasnagar,Maharashtra,9,13,1
14914,6191553,68,15,single,norent_noown,yes,Technician,Serampore,West_Bengal,13,14,0
14915,192078,62,9,single,rented,yes,Web_designer,Eluru[25],Andhra_Pradesh,5,11,0
14916,8660614,24,18,single,rented,yes,Army_officer,Danapur,Bihar,4,14,0
14917,2646140,36,6,single,rented,no,Secretary,Pali,Rajasthan,6,12,0
14918,6357063,50,20,single,rented,no,Microbiologist,Jalgaon,Maharashtra,12,13,0
14919,6437855,27,10,single,rented,no,Architect,Bhind,Madhya_Pradesh,10,10,0
14920,7887382,37,2,single,rented,no,Librarian,Howrah,West_Bengal,2,11,1
14921,9350682,42,12,single,rented,no,Librarian,Bhagalpur,Bihar,7,10,0
14922,9787696,69,5,single,rented,yes,Industrial_Engineer,Aligarh,Uttar_Pradesh,5,12,0
14923,9086314,74,1,single,rented,no,Police_officer,Davanagere,Karnataka,1,12,1
14924,1873712,49,12,single,rented,no,Scientist,Davanagere,Karnataka,4,13,0
14925,2588052,79,14,single,rented,no,Petroleum_Engineer,Gaya,Bihar,3,13,0
14926,6842986,37,9,single,owned,yes,Scientist,Nandyal,Andhra_Pradesh,3,11,0
14927,1545325,31,12,single,rented,yes,Technology_specialist,Jaipur,Rajasthan,8,14,0
14928,4130211,40,18,married,rented,yes,Consultant,Durgapur,West_Bengal,4,10,0
14929,5793046,71,5,single,rented,no,Computer_operator,Raebareli,Uttar_Pradesh,5,13,0
14930,277942,59,16,single,rented,no,Chef,Pali,Rajasthan,10,11,0
14931,6605548,61,7,single,rented,no,Petroleum_Engineer,Ramgarh,Jharkhand,7,13,0
14932,6386403,31,10,single,rented,no,Designer,Nellore[14][15],Andhra_Pradesh,10,14,0
14933,8752516,33,2,married,owned,no,Architect,Thanjavur,Tamil_Nadu,2,10,0
14934,8615453,67,18,single,rented,yes,Lawyer,Jamnagar,Gujarat,11,14,0
14935,6467458,68,3,single,rented,yes,Hotel_Manager,Kolkata,West_Bengal,3,11,0
14936,6732695,39,13,single,rented,no,Engineer,Jodhpur,Rajasthan,5,12,0
14937,940069,39,12,single,rented,no,Statistician,Mirzapur,Uttar_Pradesh,11,12,0
14938,290909,43,8,single,rented,no,Politician,Kozhikode,Kerala,5,13,0
14939,4114112,67,10,single,rented,no,Chef,Morena,Madhya_Pradesh,10,13,0
14940,3168724,65,14,single,rented,no,Chemical_engineer,Nashik,Maharashtra,4,10,0
14941,2307924,51,15,single,rented,yes,Fashion_Designer,Agra,Uttar_Pradesh,6,13,0
14942,2794573,52,17,single,rented,yes,Industrial_Engineer,Mysore[7][8][9],Karnataka,14,13,0
14943,3142095,79,7,single,rented,no,Dentist,Anantapur,Andhra_Pradesh,7,12,0
14944,5935317,78,15,single,rented,no,Architect,Sri_Ganganagar,Rajasthan,11,12,0
14945,1364891,62,19,single,rented,yes,Lawyer,Mehsana,Gujarat,10,14,0
14946,6820376,31,20,single,rented,no,Financial_Analyst,Kalyan-Dombivli,Maharashtra,10,10,0
14947,5709792,74,4,single,norent_noown,no,Army_officer,Karawal_Nagar,Delhi,4,11,0
14948,6623565,42,16,single,rented,no,Biomedical_Engineer,Bhind,Madhya_Pradesh,5,13,0
14949,5559747,64,9,single,rented,yes,Biomedical_Engineer,Dharmavaram,Andhra_Pradesh,9,10,0
14950,9469019,48,0,single,rented,no,Mechanical_engineer,Satna,Madhya_Pradesh,0,12,0
14951,9878857,32,16,single,rented,yes,Chemical_engineer,Sirsa,Haryana,11,12,0
14952,7692854,63,10,single,rented,yes,Lawyer,Satna,Madhya_Pradesh,10,11,0
14953,5824010,45,3,single,rented,no,Physician,Pune,Maharashtra,3,11,0
14954,7053218,61,0,single,norent_noown,no,Surveyor,Uluberia,West_Bengal,0,12,0
14955,7127792,36,8,single,norent_noown,no,Computer_hardware_engineer,Yamunanagar,Haryana,8,13,0
14956,8463555,69,12,single,rented,no,Technician,Bulandshahr,Uttar_Pradesh,12,12,0
14957,5707684,40,2,single,rented,no,Chartered_Accountant,Bangalore,Karnataka,2,11,0
14958,8631245,29,10,single,rented,yes,Mechanical_engineer,Jamalpur[36],Bihar,8,14,0
14959,1270796,27,12,single,rented,yes,Chemical_engineer,Nellore[14][15],Andhra_Pradesh,6,10,0
14960,4420138,62,4,single,rented,yes,Design_Engineer,Ratlam,Madhya_Pradesh,4,10,0
14961,9945612,48,15,single,rented,yes,Politician,Chandrapur,Maharashtra,7,10,0
14962,7539019,46,2,single,rented,no,Software_Developer,Tinsukia,Assam,2,10,0
14963,1652794,67,0,single,rented,no,Analyst,Proddatur,Andhra_Pradesh,0,13,0
14964,1406855,42,4,single,rented,no,Artist,Guwahati,Assam,4,12,0
14965,8458276,55,17,single,rented,yes,Software_Developer,Dharmavaram,Andhra_Pradesh,6,10,0
14966,4125869,47,19,single,rented,no,Flight_attendant,New_Delhi,Delhi,13,12,1
14967,138060,41,14,single,rented,no,Designer,Tenali,Andhra_Pradesh,11,10,0
14968,3864475,44,14,single,rented,no,Official,Cuttack,Odisha,10,11,1
14969,7458916,64,3,single,rented,no,Industrial_Engineer,Mirzapur,Uttar_Pradesh,3,10,0
14970,9884599,74,15,married,rented,no,Lawyer,Indore,Madhya_Pradesh,4,11,0
14971,6619894,44,16,married,rented,yes,Politician,Etawah,Uttar_Pradesh,6,14,0
14972,2848384,77,19,single,rented,no,Computer_operator,Shimla,Himachal_Pradesh,5,10,0
14973,5843241,74,15,single,rented,no,Air_traffic_controller,Kollam,Kerala,9,14,0
14974,5921974,25,3,married,rented,no,Web_designer,Morbi,Gujarat,3,11,0
14975,7440935,34,0,single,rented,yes,Chemical_engineer,Raiganj,West_Bengal,0,14,0
14976,361363,45,0,single,rented,no,Computer_operator,Parbhani,Maharashtra,0,10,0
14977,4936411,69,8,married,rented,yes,Design_Engineer,Jalna,Maharashtra,3,13,0
14978,3102332,21,12,single,rented,no,Psychologist,Firozabad,Uttar_Pradesh,12,14,0
14979,7202212,75,19,single,rented,no,Librarian,Danapur,Bihar,8,10,0
14980,155712,46,9,single,rented,no,Economist,Vellore,Tamil_Nadu,6,11,0
14981,9741513,32,11,single,owned,yes,Web_designer,North_Dumdum,West_Bengal,10,14,0
14982,6117963,51,20,single,rented,yes,Magistrate,Bangalore,Karnataka,10,10,0
14983,7121310,53,9,single,rented,no,Drafter,Kadapa[23],Andhra_Pradesh,9,11,0
14984,4088166,40,7,single,rented,no,Architect,Dhule,Maharashtra,7,14,1
14985,8541790,59,17,single,rented,no,Dentist,Hajipur[31],Bihar,3,14,0
14986,4043789,55,17,single,rented,no,Chef,Hospet,Karnataka,10,11,0
14987,1067733,79,2,single,rented,yes,Air_traffic_controller,"Khora,_Ghaziabad",Uttar_Pradesh,2,12,0
14988,7257940,37,17,single,rented,no,Design_Engineer,Kanpur,Uttar_Pradesh,7,10,0
14989,6718459,66,0,single,rented,yes,Chemical_engineer,Faridabad,Haryana,0,12,0
14990,4806341,79,3,single,rented,no,Computer_operator,Panchkula,Haryana,3,13,0
14991,84792,77,2,single,rented,no,Financial_Analyst,Hubliâ€“Dharwad,Karnataka,2,13,0
14992,4973814,24,19,single,rented,no,Computer_operator,Amritsar,Punjab,6,12,1
14993,8369802,43,7,single,rented,no,Secretary,Anand,Gujarat,6,13,0
14994,5282884,72,3,single,rented,no,Politician,Munger,Bihar,3,10,0
14995,9422918,77,11,single,rented,no,Secretary,Aurangabad,Maharashtra,9,13,1
14996,3109455,34,20,single,rented,yes,Analyst,Morena,Madhya_Pradesh,12,11,0
14997,5993219,79,17,single,rented,yes,Biomedical_Engineer,Nagaon,Assam,4,12,0
14998,4465809,25,6,single,rented,no,Architect,Amaravati,Andhra_Pradesh,4,12,0
14999,6672263,75,8,married,rented,yes,Army_officer,Nizamabad,Telangana,8,13,0
15000,3890930,26,19,single,rented,no,Army_officer,Gangtok,Sikkim,7,13,0
15001,1107270,35,16,single,rented,no,Drafter,Cuttack,Odisha,4,13,0
15002,4398916,35,6,single,rented,yes,Computer_hardware_engineer,Bhavnagar,Gujarat,4,11,0
15003,2385302,69,10,single,rented,yes,Secretary,Panipat,Haryana,8,13,0
15004,9829613,47,17,single,rented,no,Chartered_Accountant,Jorhat,Assam,12,13,0
15005,7468729,50,9,married,rented,yes,Psychologist,Thrissur,Kerala,5,10,0
15006,6301452,71,4,single,rented,no,Police_officer,Bhubaneswar,Odisha,3,12,0
15007,4986118,72,19,single,rented,yes,Geologist,Hospet,Karnataka,10,13,0
15008,2133633,79,3,single,rented,no,Hotel_Manager,Mira-Bhayandar,Maharashtra,3,12,0
15009,389508,49,0,single,rented,yes,Statistician,Silchar,Assam,0,12,0
15010,8797493,55,15,single,rented,no,Technology_specialist,Coimbatore,Tamil_Nadu,12,13,0
15011,57536,48,13,single,rented,no,Chef,Thanjavur,Tamil_Nadu,7,13,0
15012,31297,71,9,single,rented,yes,Artist,Rajkot,Gujarat,7,10,0
15013,9237126,25,16,single,owned,no,Surgeon,Tadipatri,Andhra_Pradesh,3,10,0
15014,3830939,53,3,single,rented,yes,Chef,Sonipat,Haryana,3,11,0
15015,5214871,29,19,married,rented,no,Scientist,Karimnagar,Telangana,13,12,0
15016,483779,57,5,single,rented,no,Computer_hardware_engineer,Pune,Maharashtra,5,14,0
15017,1893495,27,3,single,rented,no,Statistician,Panihati,West_Bengal,3,10,0
15018,6917119,44,20,married,rented,yes,Physician,South_Dumdum,West_Bengal,8,11,0
15019,1604148,35,20,single,rented,yes,Hotel_Manager,Phusro,Jharkhand,3,13,0
15020,9028969,62,19,single,rented,yes,Industrial_Engineer,Madurai,Tamil_Nadu,4,10,0
15021,9718890,56,13,single,norent_noown,no,Chef,Proddatur,Andhra_Pradesh,8,14,0
15022,5563521,26,4,single,rented,no,Analyst,Rourkela,Odisha,4,13,1
15023,9131685,72,13,single,norent_noown,no,Computer_hardware_engineer,Rajkot,Gujarat,13,10,0
15024,3626972,78,7,single,rented,no,Aviator,Hindupur,Andhra_Pradesh,7,11,0
15025,4822937,33,0,single,rented,no,Engineer,Katihar,Bihar,0,14,0
15026,4347061,62,19,single,rented,yes,Surgeon,Bareilly,Uttar_Pradesh,6,11,0
15027,3871382,41,0,single,rented,no,Chemical_engineer,Katihar,Bihar,0,10,0
15028,5734542,32,12,single,rented,no,Software_Developer,Unnao,Uttar_Pradesh,5,13,0
15029,479113,45,0,single,rented,yes,Comedian,Raichur,Karnataka,0,13,0
15030,743219,54,5,single,owned,no,Statistician,Haridwar,Uttarakhand,5,12,1
15031,2276484,31,19,married,rented,yes,Industrial_Engineer,Dhanbad,Jharkhand,7,14,0
15032,3625101,28,5,single,rented,no,Comedian,Gopalpur,West_Bengal,5,10,1
15033,4039148,54,12,married,rented,no,Magistrate,Thoothukudi,Tamil_Nadu,6,14,0
15034,8896315,27,5,single,rented,no,Aviator,Amravati,Maharashtra,5,12,1
15035,2838734,58,14,single,rented,no,Chef,Khandwa,Madhya_Pradesh,5,10,1
15036,173096,40,13,single,rented,no,Politician,Ahmedabad,Gujarat,3,13,0
15037,2020252,78,4,single,rented,no,Computer_operator,Indore,Madhya_Pradesh,4,10,1
15038,6735953,36,19,single,rented,no,Psychologist,Buxar[37],Bihar,12,10,0
15039,6350000,23,4,single,rented,no,Web_designer,Madurai,Tamil_Nadu,4,12,0
15040,5001124,46,11,single,owned,yes,Analyst,Hazaribagh,Jharkhand,11,11,0
15041,3864368,58,13,single,rented,yes,Web_designer,Mumbai,Maharashtra,8,13,0
15042,9803840,54,18,single,rented,no,Artist,Salem,Tamil_Nadu,5,10,0
15043,1192674,43,13,single,rented,no,Biomedical_Engineer,Howrah,West_Bengal,8,14,0
15044,2088495,59,20,married,rented,no,Geologist,Kakinada,Andhra_Pradesh,11,13,0
15045,6927537,36,14,single,rented,yes,Graphic_Designer,Ulhasnagar,Maharashtra,7,12,0
15046,4010697,31,2,single,rented,no,Police_officer,Berhampur,Odisha,2,10,0
15047,8294556,72,17,single,owned,no,Flight_attendant,Kolkata,West_Bengal,13,13,0
15048,191660,70,10,single,rented,no,Secretary,Anand,Gujarat,4,14,0
15049,1810939,67,15,single,rented,no,Biomedical_Engineer,Adoni,Andhra_Pradesh,4,13,0
15050,5591112,50,16,single,rented,no,Magistrate,Salem,Tamil_Nadu,9,11,0
15051,6133734,25,17,single,rented,no,Dentist,Anantapur,Andhra_Pradesh,4,13,0
15052,933077,40,8,single,rented,yes,Air_traffic_controller,Etawah,Uttar_Pradesh,8,10,0
15053,942803,69,19,single,rented,yes,Geologist,Nanded,Maharashtra,9,14,0
15054,7968958,36,15,single,rented,yes,Police_officer,Gaya,Bihar,3,10,0
15055,1077680,41,19,single,rented,yes,Geologist,Mangalore,Karnataka,11,12,0
15056,8454024,56,7,single,rented,no,Firefighter,Arrah,Bihar,5,12,0
15057,8998014,72,13,single,rented,yes,Politician,Pondicherry,Puducherry,9,11,0
15058,9370149,35,18,single,rented,no,Politician,Bulandshahr,Uttar_Pradesh,6,11,0
15059,8909885,22,3,married,rented,yes,Computer_operator,Darbhanga,Bihar,3,11,0
15060,9739777,22,18,single,rented,no,Firefighter,Panipat,Haryana,4,10,0
15061,7717248,75,18,single,owned,yes,Chef,Rewa,Madhya_Pradesh,9,12,0
15062,9173880,41,18,single,rented,yes,Petroleum_Engineer,Aurangabad,Maharashtra,7,14,0
15063,540938,37,13,single,rented,yes,Lawyer,Shivpuri,Madhya_Pradesh,12,10,0
15064,5982820,26,5,single,rented,no,Surveyor,Tiruppur,Tamil_Nadu,5,13,0
15065,3140216,22,9,single,rented,no,Financial_Analyst,Amroha,Uttar_Pradesh,6,10,0
15066,1503033,72,19,married,rented,no,Software_Developer,Ghaziabad,Uttar_Pradesh,3,12,0
15067,7449317,38,4,single,rented,yes,Petroleum_Engineer,Bhimavaram,Andhra_Pradesh,4,10,0
15068,439493,46,18,single,rented,no,Web_designer,Proddatur,Andhra_Pradesh,7,10,0
15069,3734978,64,0,single,rented,no,Comedian,Silchar,Assam,0,13,0
15070,6572051,28,14,single,rented,no,Drafter,Guntur[13],Andhra_Pradesh,9,11,0
15071,2649521,69,14,single,rented,no,Analyst,Anantapur,Andhra_Pradesh,7,12,0
15072,640220,35,11,single,rented,no,Air_traffic_controller,Mirzapur,Uttar_Pradesh,9,14,0
15073,7526244,25,20,single,rented,no,Statistician,Jaipur,Rajasthan,13,10,0
15074,1325345,66,8,single,rented,no,Financial_Analyst,Moradabad,Uttar_Pradesh,8,14,1
15075,6830726,29,20,married,rented,yes,Secretary,Rajkot,Gujarat,3,14,0
15076,718860,79,13,single,rented,no,Design_Engineer,Hazaribagh,Jharkhand,3,10,0
15077,5550769,59,5,married,rented,no,Technical_writer,Visakhapatnam[4],Andhra_Pradesh,5,11,1
15078,6474794,47,7,single,rented,yes,Mechanical_engineer,Bettiah[33],Bihar,5,14,0
15079,7566712,41,16,single,rented,no,Artist,Kulti,West_Bengal,8,12,0
15080,6284059,45,4,single,norent_noown,no,Software_Developer,Ulhasnagar,Maharashtra,4,11,0
15081,7515439,74,6,single,rented,no,Politician,Davanagere,Karnataka,6,11,1
15082,6997997,23,17,single,rented,no,Chemical_engineer,Etawah,Uttar_Pradesh,5,12,0
15083,8056937,67,10,single,rented,yes,Statistician,Kottayam,Kerala,10,14,0
15084,4621722,44,11,single,rented,no,Physician,Bardhaman,West_Bengal,6,14,1
15085,241556,68,14,single,rented,no,Civil_engineer,Durg,Chhattisgarh,10,11,0
15086,8807021,26,19,single,owned,no,Statistician,Vijayanagaram,Andhra_Pradesh,3,13,0
15087,6969623,26,17,single,rented,no,Technology_specialist,Raipur,Chhattisgarh,9,11,0
15088,2477727,63,15,single,rented,no,Designer,Ballia,Uttar_Pradesh,7,12,1
15089,5524586,67,7,single,rented,no,Technical_writer,Karnal,Haryana,7,12,0
15090,5443970,35,4,single,rented,no,Architect,Thiruvananthapuram,Kerala,4,10,1
15091,4657522,59,9,single,owned,no,Artist,New_Delhi,Delhi,4,13,0
15092,7985654,49,5,single,rented,no,Web_designer,Nandyal,Andhra_Pradesh,5,14,0
15093,7233894,37,9,single,rented,no,Army_officer,Karaikudi,Tamil_Nadu,3,12,0
15094,4164155,24,2,single,norent_noown,no,Software_Developer,Bhopal,Madhya_Pradesh,2,13,0
15095,6127106,72,7,single,rented,no,Mechanical_engineer,Faridabad,Haryana,7,12,0
15096,1780115,34,2,single,rented,no,Secretary,Firozabad,Uttar_Pradesh,2,13,0
15097,4666822,54,19,single,rented,no,Flight_attendant,Bhiwandi,Maharashtra,11,11,0
15098,7975781,36,15,single,rented,no,Scientist,Udaipur,Rajasthan,10,12,0
15099,6652412,30,18,single,owned,yes,Fashion_Designer,Bhopal,Madhya_Pradesh,7,13,0
15100,5712077,21,0,single,rented,no,Police_officer,Mau,Uttar_Pradesh,0,12,1
15101,8498715,24,1,single,rented,no,Lawyer,Amaravati,Andhra_Pradesh,1,14,0
15102,254930,69,0,single,owned,no,Aviator,Nangloi_Jat,Delhi,0,11,0
15103,4239717,21,5,single,rented,no,Scientist,Ghaziabad,Uttar_Pradesh,5,12,0
15104,7907929,31,20,single,rented,no,Secretary,Pune,Maharashtra,12,11,0
15105,1088718,60,5,single,rented,yes,Surveyor,Tezpur,Assam,5,10,0
15106,12608,64,19,single,norent_noown,no,Physician,Dehradun,Uttarakhand,5,11,0
15107,3631880,58,8,single,rented,no,Aviator,Amravati,Maharashtra,5,11,0
15108,4568685,45,15,single,rented,yes,Comedian,Bidhannagar,West_Bengal,4,13,0
15109,2915439,62,0,married,rented,yes,Surveyor,Udaipur,Rajasthan,0,13,0
15110,1989746,43,12,single,rented,yes,Physician,Siliguri,West_Bengal,4,14,0
15111,2900446,45,20,single,owned,no,Petroleum_Engineer,Bellary,Karnataka,6,10,0
15112,8986429,70,9,single,rented,no,Consultant,Muzaffarpur,Bihar,9,12,0
15113,2533055,58,0,single,rented,no,Chartered_Accountant,Tadipatri,Andhra_Pradesh,0,10,0
15114,715648,33,0,single,rented,no,Psychologist,Visakhapatnam[4],Andhra_Pradesh,0,12,0
15115,7415733,25,0,single,rented,no,Hotel_Manager,Gurgaon,Haryana,0,12,0
15116,6270306,67,13,single,rented,yes,Financial_Analyst,Ambattur,Tamil_Nadu,13,13,0
15117,4407294,73,20,single,rented,no,Biomedical_Engineer,Surat,Gujarat,7,12,0
15118,7638998,46,14,single,rented,yes,Firefighter,Gandhidham,Gujarat,12,11,0
15119,9148290,50,15,single,rented,no,Architect,Bhilwara,Rajasthan,12,10,1
15120,5190338,50,9,single,rented,no,Hotel_Manager,Visakhapatnam[4],Andhra_Pradesh,6,13,0
15121,1669231,41,6,single,rented,no,Surveyor,Mau,Uttar_Pradesh,6,11,0
15122,8542806,31,12,married,rented,no,Civil_servant,Vadodara,Gujarat,6,13,1
15123,221630,58,12,single,rented,yes,Web_designer,Durg,Chhattisgarh,7,12,0
15124,3356017,52,0,single,rented,yes,Civil_servant,Etawah,Uttar_Pradesh,0,14,0
15125,9744419,47,10,single,rented,yes,Fashion_Designer,Bharatpur,Rajasthan,10,13,0
15126,8489881,34,4,married,rented,no,Designer,Jalandhar,Punjab,4,12,0
15127,2724690,56,1,single,rented,yes,Civil_servant,"Khora,_Ghaziabad",Uttar_Pradesh,1,12,0
15128,3054835,68,10,single,rented,no,Lawyer,Jaunpur,Uttar_Pradesh,3,14,0
15129,4031882,35,4,single,rented,yes,Statistician,Nellore[14][15],Andhra_Pradesh,4,10,0
15130,8274078,59,16,single,rented,no,Chartered_Accountant,Tiruvottiyur,Tamil_Nadu,10,12,0
15131,6467565,26,0,single,rented,no,Web_designer,Saharanpur,Uttar_Pradesh,0,12,0
15132,226629,53,18,single,rented,no,Psychologist,Sirsa,Haryana,12,11,0
15133,757960,58,5,single,rented,yes,Engineer,Sambhal,Uttar_Pradesh,5,10,0
15134,8723251,54,15,single,rented,yes,Fashion_Designer,Thiruvananthapuram,Kerala,13,12,0
15135,8768562,67,13,married,rented,no,Army_officer,Etawah,Uttar_Pradesh,4,10,0
15136,8948812,52,11,single,rented,yes,Financial_Analyst,Meerut,Uttar_Pradesh,10,11,0
15137,5229178,40,18,single,rented,no,Police_officer,Arrah,Bihar,8,13,0
15138,2915841,52,7,single,rented,no,Economist,Gorakhpur,Uttar_Pradesh,3,12,0
15139,7736891,30,12,single,rented,yes,Graphic_Designer,Srikakulam,Andhra_Pradesh,10,14,0
15140,270482,35,15,single,rented,no,Air_traffic_controller,Burhanpur,Madhya_Pradesh,7,13,0
15141,7886476,55,8,single,rented,yes,Software_Developer,Ludhiana,Punjab,8,10,0
15142,3983449,70,12,single,rented,no,Architect,Rampur,Uttar_Pradesh,8,11,0
15143,5647261,64,10,single,rented,no,Psychologist,Bhusawal,Maharashtra,10,10,1
15144,5129206,59,8,single,rented,no,Army_officer,Sri_Ganganagar,Rajasthan,3,12,1
15145,109949,25,1,single,rented,no,Chemical_engineer,Bhilwara,Rajasthan,1,12,0
15146,5692330,78,9,single,rented,no,Police_officer,Kurnool[18],Andhra_Pradesh,9,14,0
15147,8617150,30,5,single,rented,yes,Chef,Jodhpur,Rajasthan,5,12,0
15148,4301546,66,12,single,rented,yes,Analyst,Karawal_Nagar,Delhi,8,11,0
15149,4671184,39,20,married,rented,yes,Designer,Etawah,Uttar_Pradesh,3,11,0
15150,8413446,35,11,single,rented,no,Technician,Tenali,Andhra_Pradesh,4,11,0
15151,8663689,26,19,single,rented,no,Technology_specialist,Allahabad,Uttar_Pradesh[5],5,11,0
15152,1737928,28,8,single,rented,no,Civil_engineer,Suryapet,Telangana,8,10,0
15153,5610392,31,6,married,rented,no,Computer_operator,Proddatur,Andhra_Pradesh,6,10,0
15154,5639383,37,5,single,rented,no,Civil_engineer,Sonipat,Haryana,4,12,1
15155,3933433,32,5,single,rented,no,Graphic_Designer,Bhiwani,Haryana,3,12,0
15156,6235492,68,6,single,norent_noown,no,Comedian,Jamalpur[36],Bihar,6,12,0
15157,192829,66,11,single,rented,no,Flight_attendant,Sonipat,Haryana,11,14,0
